	monster_n	ancient	set	slot	grade	level	m_t	m_v	i_t	i_v	sub_res	sub_cdmg	sub_atkf	sub_acc	sub_atkp	sub_defp	sub_deff	sub_hpp	sub_hpf	sub_spd	sub_crate	quality	tot_sum_norm	tot_min_norm	tot_max_norm	is_odd	tier	num_powerup_incsub_left	sell
589	Inventory	False	Will	4	5	12	CDmg	48		0	21.0							10.0	201.0	5.0		Legend	5.809666666666667	5.809666666666667	5.809666666666667	False	A	0.0	True
819	Isael *	False	Will	4	5	6	DEF%	22		0										15.0	3.0	Rare	5.5	6.5	7.5	False	A	0.0	False
1020	Inventory	False	Will	4	5	0	HP%	8	CDmg	4						4.0	13.0				3.0	Hero	1.8964285714285714	3.8964285714285714	5.896428571428571	False	A	3.0	True
607	Inventory	False	Will	5	5	12	HP flat	1530	ACC	6	9.0					6.0	24.0			13.0		Legend	7.558333333333334	7.558333333333334	7.558333333333334	True	A	0.0	False
616	Inventory	False	Will	5	5	6	HP flat	900		0						4.0				14.0		Rare	5.166666666666667	6.166666666666667	7.166666666666667	True	A	0.0	False
1023	Inventory	False	Will	5	5	0	HP flat	270		0		4.0				4.0				3.0	3.0	Legend	2.571428571428571	4.571428571428571	10.571428571428571	True	A	4.0	False
1024	Inventory	False	Will	5	5	0	HP flat	270		0										3.0	5.0	Rare	1.8333333333333335	3.8333333333333335	7.833333333333334	True	A	2.0	False
620	Inventory	True	Will	6	5	9	DEF%	29	SPD	4								16.0	242.0		10.0	Rare	5.322666666666667	5.822666666666667	6.322666666666667	False	A	0.0	True
621	Inventory	True	Will	6	5	9	ATK%	29	HP%	7		5.0				22.0					10.0	Hero	6.005952380952381	6.505952380952381	7.005952380952381	False	A	0.0	False
820	Isael *	False	Will	6	5	9	ATK%	29	ATK flat	13	8.0							12.0		9.0		Hero	5.825	6.325	6.825	False	A	0.0	False
1030	Inventory	False	Will	6	5	0	DEF%	8	HP%	5	5.0			7.0								Rare	2.125	4.125	6.125	False	A	2.0	True
