;DT_RowId;id;unique_id;monster;originID;monster_n;originName;ancient;efficiency;set;slot;grade;level;m_t;m_v;i_t;i_v;locked;sub_res;sub_cdmg;sub_atkf;sub_acc;sub_atkp;sub_defp;sub_deff;sub_hpp;sub_hpf;sub_spd;sub_crate;quality;max_efficiency;tot_max_norm
1032;row_2461;2461;43332269940;0;0;Inventory;Inventory;False;43.41;Violent;2;6;0;ATK%;11;DEF flat;18;0;;6.0;;;;8.0;;5.0;225.0;;;Legend;71.98;7.232142857142858
1033;row_2462;2462;43187746299;0;0;Inventory;Inventory;False;44.05;Violent;3;6;0;DEF flat;22;;0;0;4.0;;;;;;;;;6.0;;Rare;72.62;8.5
1034;row_2463;2463;43200658908;0;0;Inventory;Inventory;False;45.15;Violent;3;6;0;DEF flat;22;SPD;5;0;;5.0;;;;;;6.0;;;;Rare;73.72;7.130952380952381
1035;row_2464;2464;43153047548;0;0;Inventory;Inventory;False;44.76;Violent;6;6;0;ATK%;11;;0;0;4.0;;12.0;;;;;;;6.0;;Hero;73.33;9.8
1036;row_2465;2465;43201420644;0;0;Inventory;Inventory;False;38.39;Violent;6;6;0;HP%;11;;0;0;;;10.0;;7.0;;;;;;;Rare;66.96;5.125
1037;row_2466;2466;43237838536;0;0;Inventory;Inventory;False;41.72;Violent;6;6;0;ATK%;11;CRate;6;0;;;11.0;;;8.0;10.0;;;;;Hero;70.3;6.525
1038;row_2467;2467;43318658386;0;0;Inventory;Inventory;False;41.96;Nemesis;1;6;0;ATK flat;22;;0;0;;;;;;;;5.0;;4.0;;Rare;70.53;7.958333333333333
1039;row_2468;2468;43190974292;0;0;Inventory;Inventory;False;46.68;Nemesis;2;6;0;DEF%;11;CDmg;6;0;6.0;;;;;;;8.0;;4.0;;Hero;75.25;10.94047619047619
1040;row_2469;2469;43393587482;0;0;Inventory;Inventory;False;38.47;Nemesis;2;6;0;SPD;7;;0;0;;;;;;;;;368.0;;4.0;Rare;67.04;5.157333333333334
1041;row_2470;2470;43249234648;0;0;Inventory;Inventory;False;47.81;Nemesis;3;6;0;DEF flat;22;HP flat;261;0;;6.0;;;;;;7.0;;6.0;;Hero;76.38;11.080142857142857
1042;row_2471;2471;43300023868;0;0;Inventory;Inventory;False;45.23;Nemesis;3;6;0;DEF flat;22;ACC;7;0;5.0;;;;;;;;;5.0;;Rare;73.81;9.166666666666668
1043;row_2472;2472;43300061948;0;0;Inventory;Inventory;False;45.26;Nemesis;5;6;0;HP flat;360;SPD;4;0;;;17.0;;6.0;;;;;;5.0;Hero;73.83;7.341666666666667
1044;row_2473;2473;43145829863;0;0;Inventory;Inventory;False;47.61;Will;2;6;0;DEF%;11;SPD;5;0;8.0;;;4.0;8.0;;;;;;;Hero;76.18;8.166666666666668
1045;row_2474;2474;43190873445;0;0;Inventory;Inventory;False;46.58;Will;2;6;0;HP%;11;CRate;4;0;;4.0;13.0;;;;;;;6.0;;Hero;75.15;10.563095238095238
1046;row_2475;2475;43236813923;0;0;Inventory;Inventory;False;38.86;Will;2;6;0;SPD;7;;0;0;6.0;4.0;;;;;;;;;;Rare;67.43;5.321428571428571
1047;row_2476;2476;43342108726;0;0;Inventory;Inventory;False;41.25;Will;2;6;0;ATK%;11;CDmg;7;0;;;13.0;;;6.0;10.0;;;;;Hero;69.82;6.325
1048;row_2477;2477;43145679452;0;0;Inventory;Inventory;False;46.89;Will;3;6;0;DEF flat;22;HP%;8;0;;4.0;;;;5.0;;;;5.0;;Hero;75.46;10.863095238095237
1049;row_2478;2478;43393479204;0;0;Inventory;Inventory;False;46.72;Will;3;6;0;DEF flat;22;DEF%;8;0;;7.0;;;;;;5.0;;4.0;;Hero;75.29;10.958333333333332
1050;row_2479;2479;43165864213;0;0;Inventory;Inventory;False;44.72;Will;4;6;0;CDmg;11;;0;0;8.0;;;;;;;;212.0;5.0;;Hero;73.29;9.949333333333334
1051;row_2480;2480;43152264364;0;0;Inventory;Inventory;False;43.7;Shield;1;6;0;ATK flat;22;ACC;4;0;;6.0;;;;;;;;4.0;;Rare;72.28;8.69047619047619
1052;row_2481;2481;43164668879;0;0;Inventory;Inventory;False;44.34;Shield;1;6;3;ATK flat;46;;0;0;9.0;;;;;;;;;5.0;;Rare;65.77;6.791666666666667
1053;row_2482;2482;43152205000;0;0;Inventory;Inventory;False;46.92;Shield;3;6;0;DEF flat;22;ACC;4;0;;;;;;7.0;;;;5.0;5.0;Hero;75.49;10.875
1054;row_2483;2483;43225711054;0;0;Inventory;Inventory;False;46.71;Shield;3;6;0;DEF flat;22;SPD;5;0;;;;5.0;;;;8.0;369.0;;;Hero;75.28;7.783666666666667
1055;row_2484;2484;43355599005;0;0;Inventory;Inventory;False;44.55;Shield;3;6;0;DEF flat;22;CDmg;4;0;;;;;;7.0;;;200.0;4.0;;Hero;73.12;10.04642857142857
1056;row_2485;2485;43151381285;0;0;Inventory;Inventory;False;44.64;Revenge;1;6;0;ATK flat;22;;0;0;;;;;;;;6.0;;6.0;;Rare;73.21;8.75
1057;row_2486;2486;43198724323;0;0;Inventory;Inventory;False;43.77;Revenge;1;6;0;ATK flat;22;HP flat;195;0;5.0;;;;;;;;;5.0;;Rare;72.34;8.551666666666666
1058;row_2487;2487;43199107941;0;0;Inventory;Inventory;False;46.82;Revenge;1;6;0;ATK flat;22;ACC;8;0;;;;;;;;;;6.0;4.0;Rare;75.39;9.666666666666666
1059;row_2488;2488;43361103081;0;0;Inventory;Inventory;False;43.75;Revenge;1;6;0;ATK flat;22;;0;0;;;;;6.0;;;5.0;;4.0;;Hero;72.32;9.708333333333332
1060;row_2489;2489;43278487888;0;0;Inventory;Inventory;True;37.52;Revenge;2;5;0;SPD;5;;0;0;;;;;;8.0;;;;;5.0;Rare;66.1;5.833333333333334
1061;row_2490;2490;43236538468;0;0;Inventory;Inventory;False;46.34;Destroy;1;6;0;ATK flat;22;CDmg;5;0;;;;;6.0;;;;;6.0;;Rare;74.91;9.464285714285715
1062;row_2491;2491;43249234238;0;0;Inventory;Inventory;False;43.45;Destroy;1;6;0;ATK flat;22;;0;0;;;;6.0;;;;;;5.0;;Rare;72.02;8.416666666666668
1063;row_2492;2492;43249363025;0;0;Inventory;Inventory;False;46.13;Destroy;1;6;0;ATK flat;22;;0;0;6.0;;;;;;;5.0;;6.0;;Hero;74.7;10.375
1064;row_2493;2493;43145851374;0;0;Inventory;Inventory;False;47.69;Destroy;2;6;0;DEF%;11;SPD;6;0;;6.0;;;;;17.0;6.0;;;;Hero;76.27;8.032142857142857
1065;row_2494;2494;43300362459;0;0;Inventory;Inventory;False;39.48;Destroy;2;6;0;SPD;7;;0;0;;;;;6.0;;;;;;5.0;Rare;68.05;5.583333333333334
1066;row_2495;2495;43249307394;0;0;Inventory;Inventory;False;43.25;Destroy;3;6;0;DEF flat;22;;0;0;;;;;;;;;;5.0;4.0;Rare;71.82;8.333333333333334
1067;row_2496;2496;43300141065;0;0;Inventory;Inventory;False;43.45;Destroy;3;6;0;DEF flat;22;SPD;4;0;5.0;;;;;5.0;;;;;;Rare;72.02;6.583333333333333
1068;row_2497;2497;43328137810;0;0;Inventory;Inventory;False;45.43;Destroy;3;6;0;DEF flat;22;CRate;5;0;5.0;;;;;5.0;;;;4.0;;Hero;74.0;10.416666666666666
1069;row_2498;2498;43348112754;0;0;Inventory;Inventory;True;36.11;Destroy;4;5;0;HP%;8;;0;0;;;16.0;5.0;;;;;;4.0;;Hero;64.69;9.358333333333334
1070;row_2499;2499;43393493487;0;0;Inventory;Inventory;False;44.05;Destroy;5;6;0;HP flat;360;SPD;5;0;4.0;;;4.0;;;;;;;;Rare;72.62;6.666666666666667
1071;row_2500;2500;43393507911;0;0;Inventory;Inventory;False;42.86;Destroy;5;6;0;HP flat;360;ATK flat;15;0;;;;;;;;5.0;;4.0;;Rare;71.43;8.333333333333332
1072;row_2501;2501;43331347114;0;0;Inventory;Inventory;False;36.09;Fight;1;5;0;ATK flat;15;;0;0;;;;;4.0;;;;;4.0;;Rare;64.66;7.833333333333333
1073;row_2502;2502;43397823920;0;0;Inventory;Inventory;False;45.66;Fight;1;6;0;ATK flat;22;HP%;6;0;;;;;;;;;320.0;6.0;;Rare;74.23;9.176666666666666
1074;row_2503;2503;43277231764;0;0;Inventory;Inventory;False;45.79;Determination;1;6;0;ATK flat;22;CDmg;6;0;;;;7.0;;;;;;5.0;;Rare;74.36;9.398809523809524
1075;row_2504;2504;43250261541;0;0;Inventory;Inventory;False;33.67;Determination;2;5;0;ATK%;8;;0;0;;;;;;;;4.0;;3.0;;Rare;62.24;7.5
1076;row_2505;2505;43345489248;0;0;Inventory;Inventory;False;37.79;Determination;3;5;0;DEF flat;15;;0;0;;;;7.0;;;;6.0;;3.0;;Hero;66.37;9.625
1077;row_2506;2506;43345324587;0;0;Inventory;Inventory;False;37.07;Determination;5;5;0;HP flat;270;;0;0;;;11.0;;;;;;;5.0;;Rare;65.64;7.941666666666666
1078;row_2507;2507;43397693291;0;0;Inventory;Inventory;False;33.5;Determination;6;5;0;ATK%;8;;0;0;;3.0;;;;;;;;3.0;;Rare;62.07;7.428571428571429
1079;row_2508;2508;43253090482;0;0;Inventory;Inventory;False;35.03;Determination;6;5;0;HP%;8;;0;0;;4.0;;;;;;;;4.0;;Rare;63.6;7.904761904761905
1080;row_2509;2509;43272050683;0;0;Inventory;Inventory;False;37.52;Enhance;1;5;0;ATK flat;15;HP flat;263;0;6.0;;;;;;;;;4.0;;Rare;66.09;8.434
1081;row_2510;2510;43305019145;0;0;Inventory;Inventory;False;36.88;Enhance;1;5;0;ATK flat;15;;0;0;;;;;;;;4.0;;3.0;5.0;Hero;65.45;9.333333333333334
1082;row_2511;2511;43397640466;0;0;Inventory;Inventory;False;36.09;Enhance;1;5;0;ATK flat;15;;0;0;;;;;;;;4.0;;4.0;;Rare;64.66;7.833333333333333
1083;row_2512;2512;43253216785;0;0;Inventory;Inventory;False;36.82;Enhance;3;5;0;DEF flat;15;CDmg;5;0;;;;;;4.0;;;;3.0;;Rare;65.39;8.214285714285715
1084;row_2513;2513;43397744226;0;0;Inventory;Inventory;False;36.31;Enhance;3;5;0;DEF flat;15;;0;0;4.0;;;;;;;;;4.0;;Rare;64.88;7.833333333333333
1085;row_2514;2514;43277260743;0;0;Inventory;Inventory;False;35.76;Enhance;4;5;0;HP%;8;;0;0;3.0;;;;;;;;;5.0;;Rare;64.33;8.041666666666668
1086;row_2515;2515;43254107440;0;0;Inventory;Inventory;False;35.22;Enhance;5;5;0;HP flat;270;;0;0;4.0;;;;;;;;;3.0;;Rare;63.79;7.5
1087;row_2516;2516;43355265952;0;0;Inventory;Inventory;False;45.41;Enhance;6;6;3;DEF%;20;HP flat;184;0;7.0;;;;;;38.0;;;4.0;;Hero;66.84;8.403666666666666
1088;row_2517;2517;43253357866;0;0;Inventory;Inventory;False;44.42;Accuracy;1;5;3;ATK flat;36;ATK%;5;0;;;;;;;;7.0;;9.0;;Rare;65.84;8.5
1089;row_2518;2518;43274141936;0;0;Inventory;Inventory;False;38.17;Accuracy;1;5;0;ATK flat;15;;0;0;;;;7.0;;;;;;5.0;;Rare;66.74;8.541666666666668
1090;row_2519;2519;43278150666;0;0;Inventory;Inventory;False;37.07;Accuracy;4;5;0;HP%;8;;0;0;5.0;3.0;;;;7.0;;;;3.0;;Legend;65.64;10.928571428571429
1091;row_2520;2520;43253036677;0;0;Inventory;Inventory;False;39.09;Accuracy;5;5;0;HP flat;270;ACC;7;0;;;;;6.0;;;;;4.0;;Rare;67.66;8.958333333333332
1092;row_2521;2521;43397798658;0;0;Inventory;Inventory;False;38.62;Accuracy;5;5;0;HP flat;270;;0;0;4.0;3.0;;;;4.0;;;;4.0;;Legend;67.19;10.761904761904761
1093;row_2522;2522;43331407998;0;0;Inventory;Inventory;False;45.37;Tolerance;1;6;0;ATK flat;22;;0;0;;;;;7.0;;;;137.0;6.0;;Hero;73.95;10.057666666666666
1094;row_2523;2523;43230200834;0;0;Inventory;Inventory;False;44.34;Tolerance;2;6;0;DEF%;11;;0;0;;;;;5.0;;;8.0;;4.0;;Hero;72.91;9.958333333333332
1095;row_2524;2524;43277842259;0;0;Inventory;Inventory;False;38.29;Tolerance;3;5;0;DEF flat;15;;0;0;;;;;;;;;;5.0;5.0;Rare;66.86;8.5
1096;row_2525;2525;43278211180;0;0;Inventory;Inventory;False;50.51;Tolerance;3;6;3;DEF flat;46;CRate;6;0;;5.0;;;;;;;;9.0;;Rare;71.93;8.714285714285715
1097;row_2526;2526;43199067255;87;87;Sabrina;Sabrina;False;47.38;Violent;5;6;0;HP flat;360;;0;0;4.0;;;;;;16.0;;;6.0;6.0;Legend;75.95;11.9
